SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
BOMDYEING,EQ,2021-07-27,100.85,101.45,102.4,97.25,97.9,98.3,99.74,5830675,5815.53,26167,1237935,21.23
BOROLTD,EQ,2021-07-27,217.25,219.4,223.55,215.25,217.2,216.7,219.76,110002,241.74,3472,54550,49.59
BOSCHLTD,EQ,2021-07-27,14981.3,15033.75,15180.0,14953.55,15022.0,15038.8,15059.73,19346,2913.46,5858,8027,41.49
BPCL,EQ,2021-07-27,456.0,456.0,460.4,452.25,453.0,453.3,456.02,2317628,10568.92,39887,960388,41.44
BPL,EQ,2021-07-27,41.6,41.9,42.7,39.5,40.35,40.15,40.85,255653,104.44,2167,153384,60.00
BRIGADE,EQ,2021-07-27,321.1,319.3,327.85,310.05,319.4,318.05,322.35,293884,947.35,12469,123304,41.96
BRITANNIA,EQ,2021-07-27,3482.0,3496.0,3504.85,3435.15,3451.75,3450.75,3465.02,210607,7297.57,28529,107308,50.95
BRNL,EQ,2021-07-27,35.9,36.45,37.5,36.05,36.95,36.4,36.76,88734,32.62,771,50477,56.89
BROOKS,EQ,2021-07-27,89.2,89.5,91.0,85.55,87.5,87.1,89.16,30635,27.31,686,17438,56.92
BSE,EQ,2021-07-27,1259.2,1261.0,1287.85,1210.0,1239.0,1243.1,1255.89,1307522,16421.02,60031,307127,23.49
BSHSL,EQ,2021-07-27,321.95,305.9,305.9,305.9,305.9,305.9,305.9,3011,9.21,102,3011,100.00
BSL,EQ,2021-07-27,60.45,60.55,63.45,60.5,63.45,63.3,62.57,55565,34.77,586,39087,70.34
BSLGOLDETF,EQ,2021-07-27,4372.15,4355.0,4369.0,4318.35,4335.0,4335.05,4340.02,249,10.81,68,152,61.04
BSLNIFTY,EQ,2021-07-27,174.88,174.76,176.4,172.95,174.49,174.49,174.48,681,1.19,40,495,72.69
BSOFT,EQ,2021-07-27,400.65,402.0,407.0,398.0,406.0,404.75,402.26,1644278,6614.34,26177,807722,49.12
BURGERKING,EQ,2021-07-27,176.2,177.0,179.45,172.5,176.0,175.45,176.02,3238374,5700.32,23971,1348121,41.63
BYKE,EQ,2021-07-27,30.05,30.9,31.55,30.15,31.55,31.55,31.38,304859,95.68,1377,215320,70.63
CADILAHC,EQ,2021-07-27,605.55,615.0,622.0,591.0,597.5,598.75,606.08,6212666,37653.71,94011,2099170,33.79
CAMLINFINE,EQ,2021-07-27,199.85,200.95,202.5,191.2,194.0,193.0,195.76,697627,1365.7,13644,356703,51.13
CAMS,EQ,2021-07-27,3194.5,3223.4,3325.0,3201.6,3225.35,3226.65,3249.15,262041,8514.11,33263,66919,25.54
CANBK,EQ,2021-07-27,146.65,147.0,150.6,146.5,148.7,148.8,148.93,17631036,26258.47,65268,4168510,23.64
CANFINHOME,EQ,2021-07-27,558.9,560.0,568.75,542.2,550.95,550.45,556.8,822382,4579.03,22084,292017,35.51
CANTABIL,EQ,2021-07-27,414.1,421.5,421.5,410.8,413.7,412.5,413.7,13082,54.12,703,8791,67.20
CAPACITE,EQ,2021-07-27,227.3,229.0,232.05,219.2,224.0,223.9,226.81,219393,497.61,11515,78564,35.81
CAPLIPOINT,EQ,2021-07-27,944.0,962.0,1034.8,886.35,912.0,904.9,958.06,4255269,40768.11,152719,589909,13.86
CAPTRUST,EQ,2021-07-27,106.2,109.15,109.15,105.0,108.0,107.85,107.59,6459,6.95,160,3650,56.51
CARBORUNIV,EQ,2021-07-27,666.9,666.9,679.0,665.0,668.0,668.55,671.1,161297,1082.46,9155,105210,65.23
CAREERP,EQ,2021-07-27,159.7,160.6,164.75,155.5,160.0,158.55,160.23,405495,649.71,7089,182152,44.92
CARERATING,EQ,2021-07-27,715.8,719.5,726.5,702.3,714.5,710.75,714.35,132203,944.39,7418,57122,43.21
CASTROLIND,EQ,2021-07-27,143.45,143.7,144.45,140.85,141.0,141.5,142.76,579075,826.71,7714,350687,60.56
CCL,EQ,2021-07-27,415.0,420.0,494.8,420.0,486.0,482.6,458.54,9660979,44299.19,159720,1399042,14.48
CEATLTD,EQ,2021-07-27,1353.9,1359.0,1375.0,1329.0,1333.8,1334.25,1354.05,160226,2169.55,10496,63895,39.88
CELEBRITY,EQ,2021-07-27,11.3,11.85,11.85,11.85,11.85,11.85,11.85,11257,1.33,38,11257,100.00
CENTENKA,EQ,2021-07-27,436.2,442.4,466.95,433.8,449.8,450.05,454.01,572672,2599.98,20976,152780,26.68
CENTEXT,EQ,2021-07-27,9.35,9.55,9.75,9.3,9.5,9.4,9.5,233255,22.17,570,146881,62.97
CENTRALBK,EQ,2021-07-27,24.9,24.9,25.5,24.6,24.7,24.75,25.03,8096213,2026.65,13380,2348180,29.00
CENTRUM,EQ,2021-07-27,48.0,48.2,48.5,47.15,48.15,47.75,47.86,2414578,1155.57,6640,496023,20.54
CENTUM,EQ,2021-07-27,531.7,540.0,551.0,522.1,535.0,528.65,539.9,47983,259.06,3692,30141,62.82
CENTURYPLY,EQ,2021-07-27,436.25,440.5,443.0,427.2,435.0,436.15,434.46,324750,1410.9,18537,196698,60.57
CENTURYTEX,EQ,2021-07-27,703.45,710.0,710.0,680.0,684.45,682.3,693.53,320754,2224.53,10558,108449,33.81
CERA,EQ,2021-07-27,4363.3,4380.0,4415.55,4350.0,4350.0,4362.45,4385.67,3363,147.49,1181,1754,52.16
CEREBRAINT,EQ,2021-07-27,55.5,56.1,57.65,55.25,56.5,56.4,56.88,1900033,1080.81,5997,1158856,60.99
CESC,EQ,2021-07-27,837.75,843.0,850.35,825.0,833.0,833.2,838.09,354658,2972.35,14668,168288,47.45
CGCL,EQ,2021-07-27,521.0,526.0,526.0,517.0,524.95,523.6,520.45,48083,250.25,3390,31561,65.64
CHALET,EQ,2021-07-27,182.7,182.35,183.7,175.2,176.7,177.05,179.21,238225,426.92,5314,78321,32.88
CHAMBLFERT,EQ,2021-07-27,316.1,319.0,321.95,302.1,304.0,304.55,312.01,2105300,6568.84,43657,710310,33.74
CHEMBOND,EQ,2021-07-27,231.85,236.1,238.15,227.85,236.0,231.75,232.71,32415,75.43,2101,19801,61.09
CHEMCON,EQ,2021-07-27,510.8,514.45,517.0,496.0,501.0,502.65,507.41,310747,1576.75,11095,125741,40.46
CHEMFAB,EQ,2021-07-27,184.05,190.0,192.4,183.8,185.9,186.15,187.25,69628,130.38,2200,37635,54.05
CHENNPETRO,EQ,2021-07-27,122.05,122.5,124.3,118.1,119.5,119.35,121.24,405883,492.08,6257,180850,44.56
CHOLAFIN,EQ,2021-07-27,491.7,492.0,496.6,481.3,483.3,483.55,486.99,1947895,9486.08,31643,871590,44.75
CHOLAHLDNG,EQ,2021-07-27,652.5,650.0,655.0,641.0,646.9,646.1,649.7,34783,225.99,3380,21095,60.65
CIGNITITEC,EQ,2021-07-27,580.95,588.7,602.9,576.0,577.25,580.75,587.46,143404,842.45,5076,73366,51.16
CINELINE,EQ,2021-07-27,49.7,50.5,52.9,48.75,49.25,49.05,50.48,267255,134.9,2934,100056,37.44
CIPLA,EQ,2021-07-27,950.55,952.5,958.5,909.0,917.15,913.1,924.67,3366104,31125.23,91965,1217672,36.17
CLEAN,EQ,2021-07-27,1652.5,1664.5,1715.2,1620.05,1667.0,1677.25,1667.81,676427,11281.51,36913,258803,38.26
CLEDUCATE,EQ,2021-07-27,138.75,145.65,145.65,140.0,145.0,144.15,144.43,69815,100.83,837,58323,83.54
CLNINDIA,EQ,2021-07-27,592.8,598.5,600.9,590.0,590.5,591.05,594.66,46064,273.92,3617,22564,48.98
CLSEL,EQ,2021-07-27,149.25,147.1,150.4,145.65,147.85,147.35,148.94,90176,134.3,2856,51178,56.75
CMICABLES,EQ,2021-07-27,55.35,56.45,56.5,53.75,54.0,54.35,55.09,87686,48.31,1261,51331,58.54
COALINDIA,EQ,2021-07-27,144.0,144.5,145.25,142.1,142.45,142.45,143.42,4245486,6089.06,34576,1571389,37.01
COCHINSHIP,EQ,2021-07-27,371.75,373.1,376.4,370.0,373.0,372.4,373.14,195591,729.83,5582,97352,49.77
COFFEEDAY,EQ,2021-07-27,41.75,41.75,44.7,41.0,43.35,43.45,42.95,2536295,1089.45,7589,1034334,40.78
COFORGE,EQ,2021-07-27,4717.55,4745.0,4759.0,4685.0,4715.0,4723.4,4724.98,183614,8675.72,22334,40183,21.88
COLPAL,EQ,2021-07-27,1805.95,1805.95,1810.0,1788.1,1798.0,1797.05,1798.73,202503,3642.49,18277,109016,53.83
COMPINFO,EQ,2021-07-27,29.15,29.05,29.55,28.05,28.9,28.9,28.86,285339,82.36,1754,148873,52.17
COMPUSOFT,EQ,2021-07-27,14.25,14.0,14.85,13.9,14.55,14.35,14.49,100586,14.57,598,69562,69.16
CONCOR,EQ,2021-07-27,658.25,661.55,662.8,628.65,640.4,639.15,645.15,1109916,7160.65,26595,345093,31.09
CONFIPET,EQ,2021-07-27,61.25,61.85,63.0,61.1,61.8,61.55,62.08,455929,283.04,4175,263396,57.77
CONSOFINVT,EQ,2021-07-27,127.55,127.0,129.95,126.3,127.75,127.45,128.04,12061,15.44,176,9683,80.28
CONTROLPR,EQ,2021-07-27,405.55,408.9,411.35,386.75,392.0,393.8,399.7,102309,408.93,5559,50637,49.49
CORALFINAC,EQ,2021-07-27,51.5,52.2,52.85,51.55,51.9,51.9,52.25,84966,44.39,747,64217,75.58
CORDSCABLE,EQ,2021-07-27,62.7,62.4,66.0,61.85,63.0,62.65,63.51,107609,68.34,1336,64147,59.61
COROMANDEL,EQ,2021-07-27,914.2,922.5,923.3,882.5,884.9,887.1,897.33,1235342,11085.1,63109,462486,37.44
COSMOFILMS,EQ,2021-07-27,1227.7,1231.9,1259.9,1201.1,1229.15,1222.25,1238.0,104764,1296.97,7985,30953,29.55
COUNCODOS,EQ,2021-07-27,2.95,2.95,3.0,2.95,3.0,2.95,2.97,126198,3.75,251,115193,91.28
CPSEETF,EQ,2021-07-27,25.98,26.2,26.2,25.8,25.88,25.88,26.0,1282734,333.52,8189,1052527,82.05
CRAFTSMAN,EQ,2021-07-27,1993.75,1996.0,2020.0,1980.0,1984.95,1983.45,1990.67,35374,704.18,3715,21963,62.09
CREDITACC,EQ,2021-07-27,660.75,650.0,661.0,639.5,646.9,644.3,651.58,85790,558.99,6384,40195,46.85
CRISIL,EQ,2021-07-27,3019.45,3039.35,3067.45,2920.05,2940.05,2948.65,2999.68,57188,1715.46,9134,21932,38.35
CROMPTON,EQ,2021-07-27,468.45,472.0,475.25,468.55,473.9,471.15,471.02,1095392,5159.53,61480,749281,68.40
CSBBANK,EQ,2021-07-27,352.2,350.0,354.9,346.95,349.5,349.65,350.94,250207,878.07,8411,88425,35.34
CTE,EQ,2021-07-27,73.7,70.05,77.35,70.05,77.35,77.35,73.36,458883,336.62,2879,219045,47.73
CUB,EQ,2021-07-27,153.7,154.5,154.8,150.6,151.6,151.6,152.95,1478220,2260.99,10817,867255,58.67
CUBEXTUB,EQ,2021-07-27,28.1,29.4,29.4,27.0,27.9,27.3,27.91,11094,3.1,148,7134,64.31
CUMMINSIND,EQ,2021-07-27,851.9,852.0,863.5,843.8,846.4,845.65,853.47,423068,3610.76,13034,177755,42.02
CUPID,EQ,2021-07-27,254.9,256.7,259.7,248.2,252.0,249.55,253.65,96915,245.82,3679,56194,57.98
CYBERTECH,EQ,2021-07-27,189.1,188.8,198.45,185.05,187.95,187.65,190.83,331195,632.01,7397,115047,34.74
CYIENT,EQ,2021-07-27,984.05,993.2,1002.5,970.0,982.0,980.9,986.63,175277,1729.33,12467,101316,57.80
DAAWAT,EQ,2021-07-27,78.75,79.0,83.4,79.0,81.8,81.65,81.51,4612206,3759.48,22788,1614535,35.01
DABUR,EQ,2021-07-27,595.35,597.35,598.8,587.75,589.75,588.7,592.4,1585300,9391.24,32852,884230,55.78
DALBHARAT,EQ,2021-07-27,2226.95,2238.0,2300.0,2230.0,2250.0,2250.25,2261.47,168470,3809.9,13816,80583,47.83
DALMIASUG,EQ,2021-07-27,461.45,465.1,489.0,456.2,464.6,462.75,473.41,369363,1748.59,11818,106050,28.71
DANGEE,EQ,2021-07-27,185.55,185.55,186.05,182.5,182.55,182.6,185.19,1782,3.3,23,596,33.45
DATAMATICS,EQ,2021-07-27,275.25,277.1,302.75,275.25,302.75,302.75,297.84,1000851,2980.95,13600,305370,30.51
DBCORP,EQ,2021-07-27,94.15,91.85,98.0,91.65,97.45,97.0,96.04,1348191,1294.85,12649,344671,25.57
DBL,EQ,2021-07-27,561.15,565.65,573.55,560.2,562.25,561.85,566.27,186671,1057.07,6884,69192,37.07
DBREALTY,EQ,2021-07-27,27.35,28.0,28.0,26.4,27.0,26.9,27.27,503118,137.19,1566,336667,66.92
DBSTOCKBRO,EQ,2021-07-27,14.2,14.5,14.8,13.85,14.0,14.35,14.32,2204,0.32,44,1638,74.32
DCAL,EQ,2021-07-27,212.7,214.7,217.25,205.0,207.0,208.1,210.93,926599,1954.48,19733,465545,50.24
DCBBANK,EQ,2021-07-27,103.0,103.3,104.15,101.55,103.55,103.3,102.97,883493,909.71,7524,479638,54.29
DCM,EQ,2021-07-27,45.5,47.2,47.75,46.95,47.75,47.75,47.59,26024,12.39,143,25121,96.53
DCMNVL,EQ,2021-07-27,180.8,186.2,189.8,183.95,189.8,189.25,189.04,184110,348.05,1981,138583,75.27
DCMSHRIRAM,EQ,2021-07-27,955.9,957.0,976.95,925.0,936.8,938.0,957.6,151885,1454.46,6781,75487,49.70
DCW,EQ,2021-07-27,41.05,41.6,41.85,40.05,40.05,40.4,41.01,2733820,1121.18,12269,932261,34.10
DECCANCE,EQ,2021-07-27,730.65,730.5,749.45,722.55,732.7,731.45,738.85,125705,928.77,9322,32595,25.93
DEEPAKNTR,EQ,2021-07-27,1921.8,1933.0,1947.8,1891.4,1908.9,1909.25,1923.11,651804,12534.93,32864,158234,24.28
DEEPINDS,EQ,2021-07-27,98.9,101.0,102.25,98.0,98.25,98.35,99.49,48182,47.94,1204,27660,57.41
DELTACORP,EQ,2021-07-27,178.7,180.35,181.0,174.4,175.75,175.8,177.59,1003831,1782.75,9892,448343,44.66
DELTAMAGNT,EQ,2021-07-27,54.1,55.25,55.5,51.4,53.95,53.8,54.37,4325,2.35,93,3550,82.08
DEN,EQ,2021-07-27,51.85,52.25,52.35,50.35,50.8,50.7,51.42,2357021,1212.06,7760,995238,42.22
DENORA,EQ,2021-07-27,356.9,360.0,368.85,354.1,355.4,355.25,360.6,16813,60.63,1092,9145,54.39
DFMFOODS,EQ,2021-07-27,395.25,399.9,404.55,396.9,398.1,399.2,400.41,163147,653.25,5035,92288,56.57
DHAMPURSUG,EQ,2021-07-27,340.55,344.5,351.8,339.05,341.5,342.05,346.69,638455,2213.49,14449,240631,37.69
DHANBANK,EQ,2021-07-27,17.6,17.7,17.9,17.1,17.6,17.6,17.55,1206812,211.81,3121,491812,40.75
DHANI,EQ,2021-07-27,219.2,220.9,228.7,210.65,226.25,226.9,222.02,2109438,4683.38,21906,946882,44.89
DHANUKA,EQ,2021-07-27,1001.45,1010.0,1012.0,995.0,1000.0,1000.25,1001.58,39264,393.26,2401,21125,53.80
DHUNINV,EQ,2021-07-27,669.3,681.95,681.95,648.0,659.5,653.7,662.94,11928,79.08,742,8627,72.33
DIAMONDYD,EQ,2021-07-27,725.3,725.0,749.9,715.0,729.5,725.0,733.81,102087,749.12,8483,32821,32.15
DICIND,EQ,2021-07-27,497.45,503.95,506.9,490.1,492.1,493.7,498.78,8568,42.74,528,5411,63.15
DISHTV,EQ,2021-07-27,14.3,14.35,14.65,14.1,14.25,14.2,14.34,7477889,1072.06,11113,3591548,48.03
DIVISLAB,EQ,2021-07-27,4921.15,4930.0,4944.75,4669.4,4800.0,4791.4,4823.57,935854,45141.57,92483,366808,39.20
DIXON,EQ,2021-07-27,4530.5,4566.95,4615.0,4410.0,4500.0,4518.1,4540.06,333481,15140.25,38096,94779,28.42
DLF,EQ,2021-07-27,333.95,338.0,344.55,328.65,337.0,337.0,338.48,27226565,92156.47,205107,4452817,16.35
DLINKINDIA,EQ,2021-07-27,153.6,154.95,155.9,150.15,153.8,152.75,153.42,557519,855.37,7535,176712,31.70
DMART,EQ,2021-07-27,3483.55,3499.0,3533.4,3465.25,3494.55,3499.4,3501.57,286345,10026.57,30939,134635,47.02
DNAMEDIA,EQ,2021-07-27,2.55,2.55,2.55,2.45,2.45,2.45,2.45,171216,4.2,216,145222,84.82
DODLA,EQ,2021-07-27,587.2,589.9,629.0,589.25,620.25,620.35,617.16,717677,4429.21,25526,390633,54.43
DOLAT,EQ,2021-07-27,119.7,121.0,126.4,119.0,123.0,123.15,123.08,815011,1003.09,9086,366752,45.00
DOLLAR,EQ,2021-07-27,318.65,324.0,337.9,312.2,323.0,318.75,325.96,1160800,3783.74,21959,503568,43.38
DONEAR,EQ,2021-07-27,53.4,53.3,62.25,53.1,61.6,60.75,59.05,1180682,697.16,8262,512570,43.41
DPABHUSHAN,EQ,2021-07-27,181.05,184.9,188.0,177.4,185.5,183.3,182.83,14204,25.97,326,9589,67.51
DPSCLTD,EQ,2021-07-27,16.6,16.95,16.95,16.0,16.35,16.3,16.48,48115,7.93,332,30905,64.23
DPWIRES,EQ,2021-07-27,185.65,189.65,222.75,188.15,222.75,214.05,208.03,333147,693.05,5204,123222,36.99
DRCSYSTEMS,EQ,2021-07-27,278.8,280.0,287.55,274.0,275.15,276.3,277.34,535,1.48,73,365,68.22
DREDGECORP,EQ,2021-07-27,382.9,385.45,402.0,382.95,394.0,394.55,392.55,141724,556.34,5817,39619,27.96
DRREDDY,EQ,2021-07-27,5411.25,5438.0,5444.95,4780.0,4853.2,4843.35,4967.88,5873821,291804.56,381411,1369632,23.32
DSSL,EQ,2021-07-27,152.4,154.4,154.4,147.9,148.15,148.9,150.22,19593,29.43,631,13083,66.77
DTIL,EQ,2021-07-27,533.6,533.5,555.1,530.45,544.0,544.3,543.22,36737,199.56,2181,19535,53.18
DVL,EQ,2021-07-27,306.85,311.35,314.0,301.85,303.15,303.9,308.19,58897,181.51,3165,30661,52.06
DWARKESH,EQ,2021-07-27,75.9,76.7,81.2,76.6,79.0,79.05,79.48,7344018,5836.96,29512,2591959,35.29
DYNAMATECH,EQ,2021-07-27,1624.25,1613.0,1650.0,1586.0,1589.0,1597.9,1611.23,4349,70.07,1022,2454,56.43
DYNPRO,EQ,2021-07-27,502.8,514.7,514.7,493.65,496.05,497.6,501.13,26246,131.53,2063,17019,64.84
EASEMYTRIP,EQ,2021-07-27,414.95,417.0,423.25,410.0,415.0,413.35,414.9,807423,3349.96,14733,345150,42.75
EASTSILK,EQ,2021-07-27,3.6,3.6,3.6,3.45,3.55,3.45,3.5,53355,1.87,139,37340,69.98
EBBETF0423,EQ,2021-07-27,1140.98,1139.6,1141.5,1139.6,1140.5,1140.66,1140.2,630,7.18,38,606,96.19
EBBETF0425,EQ,2021-07-27,1048.42,1048.08,1050.47,1047.55,1047.65,1047.62,1048.13,1374,14.4,44,1350,98.25
EBBETF0430,EQ,2021-07-27,1157.35,1157.38,1160.48,1157.38,1159.87,1158.71,1159.3,2052,23.79,101,1818,88.60
EBBETF0431,EQ,2021-07-27,1042.16,1043.99,1043.99,1040.02,1043.24,1041.06,1041.55,8498,88.51,96,7797,91.75
EBIXFOREX,EQ,2021-07-27,627.0,629.2,633.05,610.4,624.8,620.55,621.15,2279,14.16,423,1039,45.59
EDELWEISS,EQ,2021-07-27,90.15,90.95,91.75,88.6,89.05,89.25,90.15,1883509,1697.99,11683,1072758,56.96
EICHERMOT,EQ,2021-07-27,2563.2,2566.1,2598.0,2542.65,2575.0,2571.35,2571.47,492846,12673.36,29046,187978,38.14
EIDPARRY,EQ,2021-07-27,425.95,431.0,439.65,429.0,436.2,435.3,434.72,1063261,4622.18,19398,357619,33.63
EIHAHOTELS,EQ,2021-07-27,340.25,345.9,346.7,335.0,335.7,337.85,341.68,18559,63.41,1186,6277,33.82
EIHOTEL,EQ,2021-07-27,112.85,114.75,114.75,112.0,112.45,112.45,113.17,428029,484.39,6616,129826,30.33
EIMCOELECO,EQ,2021-07-27,473.25,479.0,492.25,471.0,471.0,474.5,481.1,13095,63.0,716,8111,61.94
ELECON,EQ,2021-07-27,141.65,142.4,144.8,135.0,138.0,137.75,139.69,1359743,1899.48,15708,528961,38.90
ELECTCAST,EQ,2021-07-27,37.25,38.0,38.0,36.6,37.1,36.95,37.32,347038,129.52,2474,222275,64.05
ELECTHERM,EQ,2021-07-27,151.35,153.8,153.8,146.8,149.0,148.75,150.0,18883,28.33,776,11844,62.72
ELGIEQUIP,EQ,2021-07-27,212.15,214.0,214.0,209.95,210.5,210.55,211.93,71398,151.32,2594,46543,65.19
ELGIRUBCO,EQ,2021-07-27,39.4,39.8,42.95,39.25,40.15,40.7,41.56,273079,113.48,2454,116053,42.50
EMAMILTD,EQ,2021-07-27,559.6,562.5,565.0,553.15,555.0,555.8,558.94,448932,2509.28,11206,313212,69.77
EMAMIPAP,EQ,2021-07-27,159.5,162.1,163.95,159.0,159.3,159.95,161.26,132616,213.85,3830,69301,52.26
EMAMIREAL,EQ,2021-07-27,77.55,75.25,77.4,73.7,73.7,73.7,74.87,120233,90.01,1951,93122,77.45
EMKAY,EQ,2021-07-27,120.1,121.15,125.0,112.0,117.0,116.4,119.06,200110,238.24,4098,106405,53.17
EMMBI,EQ,2021-07-27,119.65,120.4,122.8,116.35,119.0,118.85,120.3,158139,190.25,4673,86698,54.82
ENDURANCE,EQ,2021-07-27,1656.0,1670.0,1695.0,1625.0,1638.8,1642.85,1667.57,59722,995.91,8302,23789,39.83
ENERGYDEV,EQ,2021-07-27,11.85,12.0,12.15,11.6,11.75,11.6,11.75,64015,7.52,506,46961,73.36
ENGINERSIN,EQ,2021-07-27,75.8,76.3,76.45,74.9,75.2,75.15,75.49,1541909,1163.99,7351,898786,58.29
ENIL,EQ,2021-07-27,192.95,194.95,197.9,186.85,188.0,188.35,191.42,160241,306.73,6539,52283,32.63
EPL,EQ,2021-07-27,242.9,241.2,243.5,232.55,235.15,236.05,238.67,213364,509.23,8161,129957,60.91
EQ30,EQ,2021-07-27,388.74,389.0,389.0,385.09,388.0,388.0,386.99,285,1.1,36,218,76.49
EQUITAS,EQ,2021-07-27,124.4,131.25,136.8,128.3,132.65,132.25,133.27,10974688,14626.33,76134,6367609,58.02
EQUITASBNK,EQ,2021-07-27,63.1,66.75,69.0,64.5,66.25,66.1,66.32,3411059,2262.23,22639,1121559,32.88
ERIS,EQ,2021-07-27,755.6,760.0,775.0,750.0,754.0,753.05,763.89,102351,781.85,8848,38151,37.27
EROSMEDIA,EQ,2021-07-27,24.6,24.95,26.7,24.6,25.6,25.45,25.68,1415877,363.64,3766,864663,61.07
ESABINDIA,EQ,2021-07-27,1876.25,1884.35,1898.95,1850.0,1865.0,1856.15,1871.24,4123,77.15,744,1891,45.86
ESCORTS,EQ,2021-07-27,1154.3,1159.85,1160.55,1135.1,1142.0,1142.75,1146.83,594744,6820.68,24763,261984,44.05
ESSARSHPNG,EQ,2021-07-27,10.8,11.1,11.15,10.5,11.05,10.95,10.87,96681,10.51,858,49787,51.50
ESTER,EQ,2021-07-27,145.45,145.1,147.35,140.55,141.15,141.1,144.04,391461,563.88,8985,118601,30.30
EUROTEXIND,EQ,2021-07-27,10.65,11.15,11.15,11.15,11.15,11.15,11.15,230,0.03,2,230,100.00
EVEREADY,EQ,2021-07-27,333.55,336.0,354.9,335.0,339.0,339.7,345.23,2248435,7762.31,35553,808657,35.97
EVERESTIND,EQ,2021-07-27,474.55,478.3,500.0,476.35,491.2,489.5,489.01,564770,2761.79,19732,239054,42.33
EXCELINDUS,EQ,2021-07-27,1145.5,1151.25,1248.2,1149.6,1200.0,1194.8,1215.33,72920,886.22,9493,23608,32.38
EXIDEIND,EQ,2021-07-27,178.2,178.65,179.4,176.05,177.5,177.4,177.76,1636531,2909.11,23841,693775,42.39
FACT,EQ,2021-07-27,137.0,137.95,138.4,134.35,135.5,135.5,136.48,191333,261.13,2506,68447,35.77
FAIRCHEMOR,EQ,2021-07-27,1691.65,1745.0,1745.0,1651.0,1665.0,1659.05,1699.72,26459,449.73,2899,16082,60.78
FCL,EQ,2021-07-27,108.1,109.0,109.5,103.4,105.5,104.8,106.52,1354464,1442.8,11795,644490,47.58
FCONSUMER,EQ,2021-07-27,8.7,8.7,8.8,8.2,8.3,8.25,8.51,5753283,489.38,6250,2959985,51.45
FDC,EQ,2021-07-27,376.1,378.5,381.95,366.75,368.9,368.6,373.39,162171,605.52,6353,72963,44.99
FEDERALBNK,EQ,2021-07-27,87.25,87.5,88.45,86.05,86.15,86.3,87.53,26001457,22758.65,63950,7731099,29.73
FEL,EQ,2021-07-27,10.7,10.8,10.85,10.2,10.35,10.25,10.42,1109372,115.64,1412,695459,62.69
FELDVR,EQ,2021-07-27,13.85,14.05,14.15,13.2,13.25,13.35,13.51,37314,5.04,131,30962,82.98
FIEMIND,EQ,2021-07-27,782.2,791.9,827.35,779.0,807.0,812.85,805.74,81474,656.46,5261,39899,48.97
FILATEX,EQ,2021-07-27,99.95,100.9,103.0,96.55,97.0,99.8,100.25,2316142,2321.83,13620,863640,37.29
FINCABLES,EQ,2021-07-27,517.1,517.15,527.95,517.15,521.0,521.25,522.48,185602,969.74,6952,78244,42.16
FINEORG,EQ,2021-07-27,2974.45,3019.95,3019.95,2927.45,2952.0,2950.35,2956.62,19769,584.49,4605,12464,63.05
FINPIPE,EQ,2021-07-27,176.15,176.65,178.4,173.85,175.05,174.7,176.14,4542289,8001.0,33246,3820951,84.12
FLEXITUFF,EQ,2021-07-27,23.45,24.3,24.3,22.5,23.1,22.7,22.9,3384,0.77,60,2985,88.21
FLFL,EQ,2021-07-27,71.2,71.95,72.15,70.05,71.6,70.5,70.83,87261,61.81,1061,48985,56.14
FLUOROCHEM,EQ,2021-07-27,1691.85,1749.0,1773.1,1635.7,1655.0,1650.4,1711.58,221386,3789.21,15169,110865,50.08
FMGOETZE,EQ,2021-07-27,302.2,304.85,304.85,294.05,296.5,296.15,299.57,195944,586.99,4905,105837,54.01
FMNL,EQ,2021-07-27,15.7,15.75,16.25,14.95,14.95,15.0,15.17,108047,16.39,383,78041,72.23
FORCEMOT,EQ,2021-07-27,1538.25,1549.9,1559.4,1511.0,1527.8,1525.1,1531.15,186530,2856.06,11307,31783,17.04
FORTIS,EQ,2021-07-27,246.65,247.1,257.05,246.6,256.5,254.95,252.43,6638535,16757.52,71219,2606601,39.26
FOSECOIND,EQ,2021-07-27,1642.45,1650.0,1676.9,1621.3,1621.3,1636.2,1657.1,6406,106.15,1110,3352,52.33
FRETAIL,EQ,2021-07-27,62.25,62.4,62.7,60.55,60.75,60.8,61.62,1039894,640.79,7050,721051,69.34
FSC,EQ,2021-07-27,86.6,86.05,87.75,84.55,86.75,85.4,86.12,22641,19.5,624,12400,54.77
FSL,EQ,2021-07-27,215.05,216.55,223.65,213.1,215.95,214.95,218.18,5104818,11137.67,43866,1099737,21.54
GABRIEL,EQ,2021-07-27,127.25,127.85,139.5,127.4,139.3,138.15,134.95,4900514,6613.18,39995,1690628,34.50
GAEL,EQ,2021-07-27,187.35,188.85,191.95,186.4,189.5,189.35,189.34,542085,1026.36,9918,235599,43.46
GAIL,EQ,2021-07-27,141.35,141.85,142.0,138.55,139.1,139.05,139.64,8747945,12215.56,53008,4301226,49.17
GAL,EQ,2021-07-27,2.6,2.65,2.7,2.5,2.7,2.7,2.65,2578457,68.38,1241,1861541,72.20
